sample_id	variety_name	variety_alias	species	subspecies	accession	BioProject	BioSample	SRA_accession	ENA_accession	publication	country	population	cultivar_or_landrace	sequencing_platform	read_length	paired_or_single	estimated_depth	reference_genome	data_source	download_status	qc_status	name_source	name_quality	source_db	instrument_model	base_count	fastq_ftp	fastq_bytes	sample_title	study_title	sample_alias	center_name	first_public
SRR12643987	Taichung Native 1 (TN1)		Oryza sativa		SRR12643987	PRJNA663050	SAMN16115968	SRR12643987						ILLUMINA	502.0	PAIRED	20.879	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2500	7829689482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/087/SRR12643987/SRR12643987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/087/SRR12643987/SRR12643987_2.fastq.gz	2721139645;2751142844	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome sequencing and assembly	Taichung Native 1 (TN1) rice genome	SUB8130985	2021-06-16
SRR12643988	Taichung Native 1 (TN1)		Oryza sativa		SRR12643988	PRJNA663050	SAMN16115968	SRR12643988						ILLUMINA	502.0	PAIRED	15.409	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2500	5778544590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/088/SRR12643988/SRR12643988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/088/SRR12643988/SRR12643988_2.fastq.gz	2015261005;2040916035	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome sequencing and assembly	Taichung Native 1 (TN1) rice genome	SUB8130985	2021-06-16
SRR12643995	Taichung Native 1 (TN1)		Oryza sativa		SRR12643995	PRJNA663050	SAMN16115968	SRR12643995						PACBIO_SMRT	5770.9	SINGLE	11.258	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Sequel	4221664776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/095/SRR12643995/SRR12643995_subreads.fastq.gz	1329110109	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome sequencing and assembly	Taichung Native 1 (TN1) rice genome	SUB8130985	2021-06-16
SRR12701904			Oryza sativa	indica	SRR12701904	PRJNA664261	SAMN16203616	SRR12701904		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	24.189	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	9070855692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12701904/SRR12701904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12701904/SRR12701904_2.fastq.gz	2596634081;3073914835	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-395	SUB8077441	2021-08-25
SRR12701911			Oryza sativa	indica	SRR12701911	PRJNA664261	SAMN16203529	SRR12701911		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	200.0	PAIRED	11.858	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	4446583000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12701911/SRR12701911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12701911/SRR12701911_2.fastq.gz	1841358978;1870680818	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-125	SUB8077441	2021-08-25
SRR12701916			Oryza sativa	temperate_japonica	SRR12701916	PRJNA664261	SAMN16203605	SRR12701916		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	19.719	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7394694386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12701916/SRR12701916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12701916/SRR12701916_2.fastq.gz	2272936179;2553766297	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-384	SUB8077441	2021-08-25
SRR12701917			Oryza sativa	temperate_japonica	SRR12701917	PRJNA664261	SAMN16203604	SRR12701917		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	20.745	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7779454164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12701917/SRR12701917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12701917/SRR12701917_2.fastq.gz	2228945223;2616721539	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-383	SUB8077441	2021-08-25
SRR12701924			Oryza sativa	temperate_japonica	SRR12701924	PRJNA664261	SAMN16203598	SRR12701924		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	22.98	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8617314810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/024/SRR12701924/SRR12701924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/024/SRR12701924/SRR12701924_2.fastq.gz	2692762503;3114292731	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-377	SUB8077441	2021-08-25
SRR12701936			Oryza sativa	temperate_japonica	SRR12701936	PRJNA664261	SAMN16203587	SRR12701936		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	19.685	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7381966596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12701936/SRR12701936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12701936/SRR12701936_2.fastq.gz	2195305069;2651195085	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-366	SUB8077441	2021-08-25
SRR12701942			Oryza sativa	temperate_japonica	SRR12701942	PRJNA664261	SAMN16203581	SRR12701942		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	21.24	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7964891526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/042/SRR12701942/SRR12701942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/042/SRR12701942/SRR12701942_2.fastq.gz	2411516777;2924907057	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-360	SUB8077441	2021-08-25
SRR12701946			Oryza sativa	temperate_japonica	SRR12701946	PRJNA664261	SAMN16203578	SRR12701946		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	19.804	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7426654140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/046/SRR12701946/SRR12701946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/046/SRR12701946/SRR12701946_2.fastq.gz	2257158290;2735566475	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-357	SUB8077441	2021-08-25
SRR12701956			Oryza sativa	temperate_japonica	SRR12701956	PRJNA664261	SAMN16203569	SRR12701956		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	35.928	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	13472844838	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/056/SRR12701956/SRR12701956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/056/SRR12701956/SRR12701956_2.fastq.gz	4057946744;4744189903	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-348	SUB8077441	2021-08-25
SRR12701963			Oryza sativa	temperate_japonica	SRR12701963	PRJNA664261	SAMN16203562	SRR12701963		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	22.815	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8555523496	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12701963/SRR12701963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12701963/SRR12701963_2.fastq.gz	2554509913;3040947836	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-341	SUB8077441	2021-08-25
SRR12701966			Oryza sativa	indica	SRR12701966	PRJNA664261	SAMN16203524	SRR12701966		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	China			ILLUMINA	202.0	PAIRED	9.216	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	3456091326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/066/SRR12701966/SRR12701966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/066/SRR12701966/SRR12701966_2.fastq.gz	1647513447;1659232034	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-071	SUB8077441	2021-08-25
SRR12701967			Oryza sativa	temperate_japonica	SRR12701967	PRJNA664261	SAMN16203559	SRR12701967		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	16.368	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	6137851926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/067/SRR12701967/SRR12701967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/067/SRR12701967/SRR12701967_2.fastq.gz	1790077852;2144016937	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-338	SUB8077441	2021-08-25
SRR12701968			Oryza sativa	temperate_japonica	SRR12701968	PRJNA664261	SAMN16203558	SRR12701968		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	19.47	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	7301376688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12701968/SRR12701968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12701968/SRR12701968_2.fastq.gz	2121879869;2583074158	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-337	SUB8077441	2021-08-25
SRR12701969			Oryza sativa	temperate_japonica	SRR12701969	PRJNA664261	SAMN16203557	SRR12701969		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	16.436	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	6163668698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12701969/SRR12701969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12701969/SRR12701969_2.fastq.gz	2010295915;2290845934	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-336	SUB8077441	2021-08-25
SRR12701991			Oryza sativa	indica	SRR12701991	PRJNA664261	SAMN16203710	SRR12701991		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	missing			ILLUMINA	302.0	PAIRED	130.772	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	HiSeq X Five	49039643048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12701991/SRR12701991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12701991/SRR12701991_2.fastq.gz	12610581131;13612172313	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	DNA-A2	SUB8077441	2021-08-25
SRR12702003			Oryza sativa	temperate_japonica	SRR12702003	PRJNA664261	SAMN16203538	SRR12702003		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	26.054	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	9770236956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/003/SRR12702003/SRR12702003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/003/SRR12702003/SRR12702003_2.fastq.gz	2847692945;3443466821	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-317	SUB8077441	2021-08-25
SRR12702054			Oryza sativa	temperate_japonica	SRR12702054	PRJNA664261	SAMN16203653	SRR12702054		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	China			ILLUMINA	302.0	PAIRED	18.665	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	6999226896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12702054/SRR12702054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12702054/SRR12702054_2.fastq.gz	2201488167;2556472003	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-432	SUB8077441	2021-08-25
SRR12702057			Oryza sativa	temperate_japonica	SRR12702057	PRJNA664261	SAMN16203650	SRR12702057		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	missing			ILLUMINA	302.0	PAIRED	30.987	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	11620195638	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12702057/SRR12702057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12702057/SRR12702057_2.fastq.gz	3667319787;4250681802	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-429	SUB8077441	2021-08-25
SRR12702063			Oryza sativa	temperate_japonica	SRR12702063	PRJNA664261	SAMN16203645	SRR12702063		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	China			ILLUMINA	302.0	PAIRED	23.687	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8882642346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12702063/SRR12702063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12702063/SRR12702063_2.fastq.gz	2765690057;3229793609	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-424	SUB8077441	2021-08-25
SRR12702072			Oryza sativa	indica	SRR12702072	PRJNA664261	SAMN16203637	SRR12702072		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	Philippines			ILLUMINA	302.0	PAIRED	21.693	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8134812430	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/072/SRR12702072/SRR12702072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/072/SRR12702072/SRR12702072_2.fastq.gz	2306881456;2736620754	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-416	SUB8077441	2021-08-25
SRR12702073			Oryza sativa	tropical_japonica	SRR12702073	PRJNA664261	SAMN16203636	SRR12702073		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	USA			ILLUMINA	302.0	PAIRED	22.742	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8528258332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12702073/SRR12702073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12702073/SRR12702073_2.fastq.gz	2740372407;3063764368	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-415	SUB8077441	2021-08-25
SRR12702079			Oryza sativa	temperate_japonica	SRR12702079	PRJNA664261	SAMN16203630	SRR12702079		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	22.236	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8338422340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/079/SRR12702079/SRR12702079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/079/SRR12702079/SRR12702079_2.fastq.gz	2611466068;3042101418	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-409	SUB8077441	2021-08-25
SRR12702085			Oryza sativa	indica	SRR12702085	PRJNA664261	SAMN16203625	SRR12702085		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	22.735	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8525723042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/085/SRR12702085/SRR12702085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/085/SRR12702085/SRR12702085_2.fastq.gz	2671510912;3103200238	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-404	SUB8077441	2021-08-25
SRR12702086			Oryza sativa	indica	SRR12702086	PRJNA664261	SAMN16203624	SRR12702086		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	21.406	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8027369286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/086/SRR12702086/SRR12702086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/086/SRR12702086/SRR12702086_2.fastq.gz	2493786016;2902193533	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-403	SUB8077441	2021-08-25
SRR12702090			Oryza sativa	indica	SRR12702090	PRJNA664261	SAMN16203620	SRR12702090		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	302.0	PAIRED	22.844	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	8566480660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/090/SRR12702090/SRR12702090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/090/SRR12702090/SRR12702090_2.fastq.gz	2493287617;2961891433	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-399	SUB8077441	2021-08-25
SRR12702091			Oryza sativa	indica	SRR12702091	PRJNA664261	SAMN16203530	SRR12702091		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	South Korea			ILLUMINA	200.0	PAIRED	10.395	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	3897974600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12702091/SRR12702091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12702091/SRR12702091_2.fastq.gz	1655959524;1690158064	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-126	SUB8077441	2021-08-25
SRR12702092			Oryza sativa	indica	SRR12702092	PRJNA664261	SAMN16203521	SRR12702092		[PARTIAL] | doi:10.1016/j.jare.2021.12.004 | PMID:36513420 | 2022 | Multi-omics analysis reveals the genetic basis of rice fragrance mediated by betaine aldehyde dehydr	Viet Nam			ILLUMINA	202.0	PAIRED	11.507	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2500	4315071480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12702092/SRR12702092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12702092/SRR12702092_2.fastq.gz	2052557625;2042682724	Plant sample from Oryza sativa	Whole-Genome Sequencing Reads of Added Accessions for Korean Rice Core Set version 3 (KRICE_CORE v3)	RWG-036	SUB8077441	2021-08-25
SRR12771902	ERV1-1		Oryza sativa		SRR12771902	PRJNA657451	SAMN15829607	SRR12771902			China: Hunan			ILLUMINA	300.0	PAIRED	16.232	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	6086952300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/002/SRR12771902/SRR12771902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/002/SRR12771902/SRR12771902_2.fastq.gz	1526221579;1699449233	Plant sample from Oryza sativa	deep resequencing of rice RH78 and SSI variant ERV1	ERV1-1	SUB7923627	2020-10-06
